audio_path,text,emotion,split
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F013.wav,"Look, I've been ready for a long, long time now.",0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F014.wav,"Look, I almost got married two years ago.",0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F015.wav,You started to write me.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F016.wav,Every day since.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F017.wav,"I was waiting for you Chris, I mean, till then you never wrote and then when you did what did you say?",0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F018.wav,You'd always be so ambiguous.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F019.wav,I'll never forgive you for that.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F020.wav,"I mean,  Why did you wait all these years?  There I was sitting around and wondering if I was crazy for thinking about you.",0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F021.wav,Not like that you're not.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F029.wav,How many?,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F030.wav,Geez.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F031.wav,And you still feel that way?,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F033.wav,"that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that.",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_F034.wav,What am I going to do with a fortune?,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M001.wav,You're not sorry you came?,3,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M004.wav,What?,3,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M008.wav,"I mean, that's the reason why I asked you here.",0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M010.wav,I love you.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M016.wav,You felt something that far back.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M018.wav,"Give me a kiss Ann, just give me...",0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M019.wav,"Oh God.  Annie, I kissed Annie.  I kissed Annie.",0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M021.wav,We're going to live now.  I'm going to make you so happy.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M023.wav,"Nothing.  Hey, let's drive somewhere.  I want to be alone with you.",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M027.wav,You remember overseas I was in command of a company?,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M028.wav,Well I lost them.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M029.wav,Just about all.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M030.wav,Takes a little while to toss that off cause they weren't just men.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M031.wav,"For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket.",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M032.wav,"That's just a little thing but that's the kind of guys I had.  They didn't just die, they killed themselves for each other and I mean that exactly.",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M033.wav,A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M034.wav,"It was a kind of responsibility, man for man.  You understand me?",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M035.wav,And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M036.wav,And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M037.wav,"And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all.",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M038.wav,"It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M039.wav,"open that new bank account, drive the new car and see the new refrigerator",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M040.wav,"cause you can take those things out of the war.  But you got to know, when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that.",1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M041.wav,Otherwise what you have is loot and there's blood on it.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M042.wav,And I didn't want to take any of it and I guess that included you.,1,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M045.wav,Annie I'm going to make a fortune for you.,0,train
Session3/sentences/wav/Ses03M_script01_3/Ses03M_script01_3_M046.wav,Buy some hats?,0,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F000.wav,"Hello sir, can I help you?",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F001.wav,I [GARBAGE],3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F002.wav,"Yes, sir, I'm very sorry, but we've had some trouble here.  There's been a lot of calls and the system has-",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F003.wav,"Sir, please calm down.  There's no reason to use profanity like that.  It's not-",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F004.wav,"Okay, and this is for Verizon? Your provider?",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F005.wav,"Well, um- we have a little problem with the system going on.  One of our satellites is down, and I-",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F006.wav,"You're going to have to just be patient with us, sir, as we",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F007.wav,"Well, I know sir, and we all are busy.",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F008.wav,But I'm going to definitely have to- uh--get your contact information,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F009.wav,"Okay, well, if you would like, um- we will be turning on the systems in probably about ten hours.",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F010.wav,"Sir, I'm very sorry, but this is the way it is.  This- We have no control over it.  It's going to take-  -but you have to be patient with us.  You can use a calling card.  We will give you a free calling card to use.",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F011.wav,"Do you have a land line, sir?",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F012.wav,"Okay, well, we will send you- We will reimburse you for the amount of minutes that you-",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F013.wav,-on average would use.,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F014.wav,"And we will probably send you a calling card.  I'm very sorry.  You're just going to have to be patient, sir.",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F015.wav,"No, we don't just give you things.  We're- we're-",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F016.wav,we compensating you for all your-,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F020.wav,Three days?,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F021.wav,A day?,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F022.wav,"I don't know, sir.",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F023.wav,"Oh, well, I'm sorry about that. Umm- We-",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F024.wav,"Well, ten hours worth of minutes--",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F025.wav,is what's going to happen.,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F026.wav,"Sir,",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F027.wav,"what I would like what I'm advising you to do now is just to write down all of your problems that you-you feel that--You know, haven't been addressed, fax it to us-",3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F028.wav,and we will take care of it if anything happens.  But all we can do now is ask for your patience.,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F029.wav,Okay? Thank you for calling.  Goodbye.,3,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M000.wav,"Hey, you stupid dumb shit machine, give me a fucking operator, huh?",2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M006.wav,You know what?  I'm just going to- Patient?  I'm a busy man.,2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M007.wav,"-have to, have to what?",2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M008.wav,What?  It's my phone.  You can't even call me on it. I don't have another phone.,2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M009.wav,What?  Are you kidding me?,2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M010.wav,"Oh, my God.",2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M011.wav,I- I'm going to kill myself right now.,2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M012.wav,A free calling card?,2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M014.wav,"That's it? Okay, yeah.  What else?",2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M015.wav,"Okay, I need more than this.  Are you going to give me a little bit more?",2,train
Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M021.wav,About three million dollars.,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F004.wav,two two six six.,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F013.wav,"You sign the contract and then down the line the phone doesn't work and you're stuck, you can't go to a new...no.  No contracts for me.  You give me a new phone.",2,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F014.wav,I want to talk to a supervisor,2,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F015.wav,I would like to talk to your supervisor.  Obviously you're incompetent and don't understand what I'm asking.,2,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F020.wav,This is ridiculous.Well what are we supposed to do?  We starve then because I can't use my phone cause,2,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F021.wav,"I am a realtor and this is my business.  People are calling me all the time but you know, and I don't have a land line.  I can't afford to have a land line",2,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_F022.wav,That you better be sorry.,2,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M000.wav,Hello.  This is Viacom Services.  How can I help you?,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M001.wav,"I'm sorry ma'am, what can I help you with?",3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M002.wav,Okay.  Can you give me the last four digits of your social security number so I can verify who I'm speaking with?,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav,Okay.  And your name is?,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav,Olivia. Um. Okay.  So how long has this problem been?,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav,So what exactly is the problem?,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav,Um- I think part of it has to do with the network being down.  It's been having some trouble the last few weeks--,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav,I understand--we're not-,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav,No.  Okay.  We're not charging you for any of these months.  We're going to give you three months free.,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav,We can give you a new phone--,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav,We can do that.  We can do that.  You just have to sign a one-year contract though with the--,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav,"Um- Let me connect you to my supervisor.  Actually, he's out right now so I'm supervisor until he comes back. Um-",3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav,"So you could----speak with me some more, you could call back later on maybe.",3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav,"Mmm hmmm.  Mmm hmmm.  The power outages, everything, hurricane Katrina. Everything's really messed up.",3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav,don't you-,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav,I'm really sorry ma'am.  There's not----a lot we can do for it.,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav,"What I can do for you, if you want to make a call right now I could contact you through our computer.  I can call through my phone and you can speak through me.",3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav,I'm sorry it has to do with an electrical power outage and stuff--,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav,"Well, okay I'm going to give you a free phone card that you can use at any payphone and that's on us. Okay?",3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav,"I'm, I'm sorry you chose to live there um--",3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav,Well I'm sure maybe there's a phone at work you could use.,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav,All right um--,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav,My name is Sara.,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav,Sara Brown.,3,train
Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav,"You know maam, we record this conversation so anything you say can be proven in a law of court so keep that in mind.",3,train
Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_F002.wav,What's wrong?,3,train
Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M001.wav,"Oh, um-",3,train
Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M002.wav,"You didn't fill this out right. All right. It says that you have to fill out the back sheet of this, but you filled out the yellow sheet of it.",3,train
Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M003.wav,Who?,3,train
Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M004.wav,She- she probably doesn't even work here.,3,train
Session3/sentences/wav/Ses03F_impro01/Ses03F_impro01_M005.wav,All right  Uh-,3,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F000.wav,[BREATHING],3,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F001.wav,Do you think it's them?,3,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F009.wav,Don't laugh at me. I'm serious.,0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F014.wav,"Oh dear, well, shall we want that?",1,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F015.wav,"Well, what if happens if one of us is to die? Does the one that's left still laugh?",1,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F019.wav,"Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.",0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F021.wav,Oh Charles. That was his name. Charles. He did wiggle so beautifully.,0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F025.wav,yeah. And that was the first time you ever hit me.,0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F026.wav,The manager came in and found us rolling on the floor and biting and scratching like panthers. [LAUGHTER],0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_F027.wav,I know. Oh man. Couldn't believe it.,0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M004.wav,"We're all right, aren't we darling? Whatever happens.",3,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M005.wav,Then I don't care.,3,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M007.wav,"things that should matter dreadfully don't seem to matter at all when one's happy, do they?",0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M011.wav,"[LAUGHTER]. You mustn't be serious, my dear one, that's what they want.",0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M013.wav,"Ooh, certainly you must. We're figures of fun, all right.",0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M020.wav,"Let's blow strumpets, blow-blow trumpets and squeakers and party as much as we can like small quite idiotic school children. Let's savor the delight of the moment. Come, kiss me darling, before worms pop in and out of your eye sockets.",0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M022.wav,Remember that awful scene we had in Venice?,0,train
Session3/sentences/wav/Ses03F_script03_1/Ses03F_script03_1_M027.wav,"That was a rouser, wasn't it?",0,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F000.wav,What's he going to say?  Maybe we ought to talk to him before he sees it.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F004.wav,Did you talk to him?,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F005.wav,He cried hard?,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F008.wav,"He's getting just like he did after he died, you know?  What, what, what's the meaning of this?",1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F016.wav,No.  It's his god damned newspapers is what it is.  Now every month there's a new boy comes home and Larry's going to be the next one.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F017.wav,Why?,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F020.wav,"Well what do you want me to do?  I mean, you're old enough to know your own mind.",2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F021.wav,"Well, I mean, you got to make sure your dad's not going--",3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F028.wav,Did you ask Annie yet?,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F030.wav,"Look, you never had seen many, many women.  You know?  I mean...",3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F038.wav,You're just going to leave the business?  You have a business here.  You can't do that.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F040.wav,Tell me something.  You can leave this business?,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.wav,"I mean what the hell have we worked for then?  I mean, it's all for you Chris.  The whole shooting match is for you.",2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F045.wav,I don't understand you do I?,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F046.wav,Yeah.  I can see that.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M000.wav,He saw it.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M001.wav,He was out there when it happened.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M002.wav,About four in the morning.  I heard a crack and I looked out and he was standing right there when it happened.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M003.wav,I don't know. But after it cracked he ran back into the house and he cried in the kitchen.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M004.wav,No.  I figured the best thing to do was leave him alone.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M005.wav,I could hear it right through the floor.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M006.wav,I guess he is.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M007.wav,"I don't know.  But I know one thing mom, we made a terrible mistake with dad.",1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.wav,You know that Larry's not coming back and I know that too.  Why we both go on letting him think that we both believe with him.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.wav,"Why shouldn't he walk around and dream at him at night.  Walk around.  Why shouldn't he walk around?  Why shouldn't he dream of him, walk around at night waiting for him?  Do we contradict him?  Do we say flat out that we don't have anymore hope?",2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M012.wav,That we haven't had any hope for years now?,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M017.wav,"You know why I asked Annie here, right?",3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M019.wav,I want to ask her to marry me.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M021.wav,Okay.  So then it's alright.  I'll go ahead with it.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M022.wav,Oh see then it's just not my business. God you infuriate me sometimes.  Isn't my business too if dad throws a fit?  Huh?  God you have such a talent for ignoring things.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M027.wav,Well to hell with that.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav,I wanted to get this settled first.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M029.wav,Then I guess that's the end of it.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M030.wav,But from her letters I think she's forgotten him.  I'll find out.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M031.wav,"And then we'll thrash it out with dad right?  Mom, don't avoid me.",3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M036.wav,I've given it three years of thought and I thought that if I waited then dad would forget about Larry and then we could have a regular wedding and everything happy.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M037.wav,But if I can't have that here I'll get out.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M038.wav,I'll get out.  I'll marry her somewhere else.  Maybe New York.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M039.wav,I've been a good son too long.  A good sucker and I'm through with it.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M040.wav,The business doesn't inspire me.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M041.wav,Yes.  I like it an hour out of the day.  If I have to grub for money all day long at least at evening I want it beautiful.  I want a family.  I want a wife.  I want some kids.  I want to build something I can give myself to.,2,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M043.wav,Yes.  On this I would.,3,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M045.wav,I know.  Just you help me stay here.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M046.wav,I am thinking like that.,1,train
Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M047.wav,No you don't.  I'm a pretty tough guy.,1,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F001.wav,"Uh-, So I got some good news.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F004.wav,I have some better news than that.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F005.wav,"Yes, What would you want more than anything in this world?",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F007.wav,"I got--U.S.C.. I got- Yeah, I got the acceptance letter.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F008.wav,"Yes, me, I got in. Thank you very much.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F009.wav,"Yeah, I know, my mom called me. I was with my girlfriend in Boston, and uh- she got the letter and she called me, she said I don't know, do you want me to open it? And I was like yes, open it. And she opened it and she goes oh, I'm sorry, Nat.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F011.wav,"And my mom was like Natalie, Natalie, it's [GARBAGE], you know-",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F012.wav,"and so, I mean, I got in.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F013.wav,So now I can stay here and now we can party. I know.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F014.wav,"Yeah, why not.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F015.wav,"We're not twenty one yet, but whatever.",3,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F016.wav,"[LAUGHTER]. I'm so excited, Joe. Oh, man, I-- And I got in--I got into the school of theatre, so it's like-",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F017.wav,Yeah. It's really cool.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F019.wav,Top five in the nation.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F020.wav,"Acting Pants? So what are you going to do? Are you--you're be--you're going to stay here, right?",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F021.wav,Awesome. We're both going to be in L.A.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F022.wav,"I'm so excited. Yeah, I thought I was going to go to Boston, but then--",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F023.wav,"Oh man, I'm so excited. So much to do.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F025.wav,I'm just so excited to start my life.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F026.wav,"Oh, and you sit down and you have the sponge bread-- --and eat the--drink the beer. Ugh, I love that stuff. I'm so excited.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F027.wav,Are you going to come stay in my dorm with me sometime?,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F028.wav,Yeah. I'll get like one of those little--,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F029.wav,Yeah. Those little-- --mattresses. I'll put it by my bed.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F031.wav,That's going to--that'll be reserved for somebody else.,3,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F032.wav,[LAUGHTER] Hello? I am not.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F034.wav,"[LAUGHTER]. No, you'd get used to it.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_F035.wav,"[LAUGHTER]. Oh, Joe, I'm so happy.",0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M000.wav,"Hey, Isabella.",3,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M001.wav,I'm all right.,3,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M003.wav,You're not pregnant or anything.,3,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M004.wav,"I know you've been trying to have a baby, right?",3,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M008.wav,Which one?,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M011.wav,Good for you.,0,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M012.wav,oh yeah.,3,train
Session3/sentences/wav/Ses03F_impro07/Ses03F_impro07_M013.wav,"Oh, Jesus. That is so amazing.",0,train
